wavenumber,mixed_spectrum
3518,1.7233392393881728e-26
3519,1.6666632120487033e-26
3520,1.326868646174346e-26
3521,1.5839813702498526e-26
3522,1.3052816399474716e-26
3523,1.2394345899620099e-26
3524,1.1675297460845498e-26
3525,9.716405665673755e-27
3526,1.0247133256288121e-26
3527,9.347846813216459e-27
3528,8.903365291806439e-27
3529,8.548171365868009e-27
3530,8.508067206029743e-27
3531,8.59177474050455e-27
3532,8.675482274979353e-27
3533,8.759189809454156e-27
3534,8.842897343928962e-27
3535,8.926604878403767e-27
3536,9.010312412878572e-27
3537,9.094019947353375e-27
3538,9.17772748182818e-27
3539,9.261435016302985e-27
3540,9.345142550777788e-27
3541,9.542290406596135e-27
3542,9.760619988731389e-27
3543,9.814373694964442e-27
3544,9.792150935794581e-27
3545,1.0928577783197599e-26
3546,1.2065004630600616e-26
3547,1.3201431478003633e-26
3548,1.4337858325406647e-26
3549,1.547428517280967e-26
3550,1.6610712020212681e-26
3551,1.7747138867615704e-26
3552,1.888356571501872e-26
3553,2.001999256242174e-26
3554,2.1156419409824756e-26
3555,2.229284625722777e-26
3556,2.342927310463079e-26
3557,2.4565699952033802e-26
3558,2.5702126799436822e-26
3559,2.683855364683984e-26
3560,2.797498049424286e-26
3561,2.9111407341645876e-26
3562,3.076538960765489e-26
3563,2.598327064149969e-26
3564,2.560449084556897e-26
3565,3.0937988955557316e-26
3566,2.36680281107989e-26
3567,4.5841680335950155e-26
3568,3.3724568638933144e-26
3569,3.5830094577445543e-26
3570,8.359901480965418e-26
3571,3.334220827137163e-26
3572,4.4241472621392936e-26
3573,8.43360797919732e-26
3574,8.263038072755134e-26
3575,4.209556527553668e-26
3576,7.695640936174481e-26
3577,1.118103495394322e-25
3578,5.405215584095694e-26
3579,8.018304344102786e-26
3580,6.413609561023009e-26
3581,1.4414133897575198e-25
3582,2.355931830408597e-25
3583,3.289638248688274e-26
3584,5.160087653643755e-25
3585,2.277110706461492e-25
3586,4.791489633689041e-25
3587,1.6877127492643332e-25
3588,4.201369407074996e-25
3589,2.993689942622961e-25
3590,5.3270541717662455e-25
3591,2.3070357336150387e-25
3592,7.339793582238293e-25
3593,1.2671604847030367e-26
3594,4.900483305417529e-25
3595,1.1550809057071947e-24
3596,3.4315054971637816e-25
3597,5.29536222581575e-25
3598,3.0290193662823394e-24
3599,6.3929816706402545e-25
3600,1.1907892146564668e-24
3601,3.0103941323895515e-25
3602,1.070374953983112e-24
3603,3.227483732295499e-24
3604,4.955444406905337e-25
3605,1.0929215345676018e-25
3606,3.4123793520301045e-24
3607,1.6833496742724836e-24
3608,6.810037489790652e-25
3609,1.4444578086584782e-24
3610,5.696464614900352e-24
3611,2.7062001033179497e-24
3612,5.511938745414988e-24
3613,3.724405417812388e-25
3614,1.3008082068264358e-24
3615,1.3405033446303767e-24
3616,2.6386501974491823e-24
3617,1.443409326225403e-25
3618,4.074194408272789e-26
3619,6.350941354589106e-24
3620,2.1904065520971163e-24
3621,4.311765328768738e-24
3622,1.3316731678819628e-24
3623,6.661508981576782e-24
3624,3.7230343754576955e-24
3625,8.910190352836083e-24
3626,7.922618887921119e-24
3627,6.983966232103073e-24
3628,6.966186353707294e-24
3629,1.8568319350592518e-24
3630,4.8451858760554915e-25
3631,3.130550932829739e-26
3632,5.692681340918855e-24
3633,2.0046342257587965e-26
3634,5.003052785247357e-25
3635,1.522844759397541e-25
3636,3.771496326378479e-24
3637,1.4932548954197988e-25
3638,8.988793381521798e-25
3639,4.163671708581768e-25
3640,1.6620082875761643e-25
3641,4.542057104225604e-25
3642,1.171578014938453e-24
3643,4.5141333643319324e-24
3644,1.056987591313783e-26
3645,3.742263379677404e-24
3646,2.37164198689181e-24
3647,1.2959425914558865e-24
3648,1.1686158634782057e-24
3649,1.6929335114371124e-25
3650,1.995425580947666e-25
3651,8.999765522355081e-25
3652,9.771102513376954e-26
3653,2.6059704310438817e-25
3654,2.113601202587502e-26
3655,7.017573456135753e-24
3656,9.5696501541691e-25
3657,3.176097642420882e-26
3658,1.893222709609172e-24
3659,3.758030584247974e-24
3660,3.0134101837119846e-24
3661,2.1669628055090536e-24
3662,1.9023214925672054e-26
3663,5.919757287345523e-26
3664,9.046706094422596e-25
3665,9.905766728637362e-25
3666,6.929820662958506e-26
3667,1.6592792091059402e-25
3668,5.5785558894357455e-25
3669,5.46665375723077e-25
3670,2.2457458784201203e-25
3671,3.673984594964265e-26
3672,4.27432546297748e-26
3673,2.2811099168887817e-25
3674,1.2989081489020593e-25
3675,4.517425879829732e-26
3676,1.773463521038966e-26
3677,4.065273945383126e-26
3678,6.448982499253843e-26
3679,3.148763700363325e-26
3680,2.2463727713415797e-26
3681,2.07169367459596e-26
3682,2.2202640683869434e-26
3683,1.8043458236137212e-26
3684,1.2802733305089976e-26
3685,8.232156066233807e-27
3686,1.1856019929074423e-26
3687,6.390632240105847e-27
3688,7.719155344985505e-27
3689,5.8863038577224025e-27
