nu,sw
3345.125518,4.697000000000001e-57
3345.134822,1.933e-51
3345.13554,3.459e-58
3345.181823,4.703e-57
3345.195467,4.945e-44
3345.25288,4.942e-79
3345.271975,1.4909999999999999e-53
3345.304179,2.302e-67
3345.320296,4.156e-47
3345.320529,4.156e-47
3345.34718,4.4335e-79
3345.37694,1.664e-38
3345.383192,1.662e-38
3345.416102,8.57e-40
3345.423635,1.885e-58
3345.429467,8.576e-40
3345.449788,1.489e-53
3345.454879,5.519e-51
3345.461832,3.597e-37
3345.4784,3.593e-37
3345.592964,1.5179999999999998e-39
3345.594671,3.117e-39
3345.614028,8.207999999999999e-47
3345.625393,8.206e-47
3345.635198,2.543e-70
3345.638584,5.032e-49
3345.650044,2.543e-70
3345.665336,5.29e-35
3345.674427,2.228e-70
3345.680129,2.24e-70
3345.695741,1.332e-49
3345.716016,1.937e-51
3345.731733,3.042e-39
3345.835581,5.305e-35
3345.873249,5.035e-49
3345.904905,4.222e-62
3346.096567,5.526999999999999e-51
3346.145049,1.53e-39
3346.180094,1.884e-58
3346.266418,3.002e-37
3346.296195,3.009e-37
3346.306389,3.498e-58
3346.337516,3.352e-49
3346.357424,2.751e-52
3346.38634,1.281e-43
3346.38818,1.281e-43
3346.418983,9.751e-57
3346.47719,3.7809999999999998e-53
3346.485386,2.787e-52
3346.488668,1.3189999999999999e-38
3346.489307,3.392e-49
3346.507613,1.321e-38
3346.508732,9.286999999999998e-53
3346.592617,4.113e-41
3346.597582,4.1179999999999996e-41
3346.601374,6.564e-37
3346.622942,6.558e-37
3346.632029,3.205e-54
3346.65879,1.274e-54
3346.79197,3.2e-54
3346.945237,3.7869999999999996e-53
3346.956918,5.73e-55
3347.002836,1.414e-64
3347.004212,1.419e-64
3347.006125,6.112999999999999e-67
3347.02411,9.175e-73
3347.026448,5.128e-33
3347.032989,1.651e-64
3347.037736,4.821e-44
3347.043931,1.65e-64
3347.138363,4.83e-44
3347.162962,5.141e-33
3347.186457,1.066e-56
3347.246704,5.739000000000001e-55
3347.309451,5.565e-37
3347.325263,4.379e-62
3347.344447,5.581e-37
3347.508128,4.367e-62
3347.545789,3.165e-55
3347.562007,2.277e-49
3347.566474,9.308e-53
3347.628746,1.065e-56
3347.687494,6.730999999999998e-41
3347.695696,1.401e-37
3347.706945,1.4e-37
3347.718412,3.165e-55
3347.767244,6.082999999999999e-67
3347.818534,2.679e-57
3347.84685,1.3915000000000001e-74
3347.853387,2.678e-57
3347.92334,1.237e-74
3347.936312,6.758e-41
3347.956849,7.312e-49
3348.002262,9.12e-73
3348.079369,8.772e-49
3348.101042,4.954e-47
3348.101384,4.954e-47
3348.113919,2.3800000000000004e-43
3348.115229,7.391e-49
3348.124221,2.382e-43
3348.127668,2.281e-49
3348.143365,5.534e-40
3348.152475,1.279e-54
3348.236133,4.829e-40
3348.274237,7.4570000000000005e-56
3348.297431,8.776e-49
3348.324971,4.836e-40
3348.33152,9.452e-47
3348.334871,2.893e-41
3348.341978,2.893e-41
3348.342745,9.45e-47
3348.435364,6.962e-54
3348.561109,5.568e-40
3348.636601,1.143e-37
3348.660804,1.145e-37
3348.685942,2.471e-53
3348.819383,4.514e-44
3348.857064,4.338e-51
3348.868006,2.467e-53
3348.870434,7.030999999999998e-54
3348.923679,2.595e-58
3348.929749,4.523e-44
3349.022792,6.361e-54
3349.055288,7.534e-56
3349.073132,6.356e-54
3349.194938,1.255e-50
3349.406376,1.5929999999999998e-66
3349.442201,4.346e-51
3349.472061,1.539e-48
3349.635245,1.912e-39
3349.63566,1.909e-39
3349.636434,1.554e-48
3349.65307,3.791e-54
3349.757781,1.3210000000000001e-58
3349.806084,3.785e-54
3349.809549,1.256e-50
3349.869956,4.231e-64
3349.871094,4.246e-64
3349.904828,4.9500000000000006e-64
3349.915557,4.946e-64
3349.928845,3.843e-49
3349.93258,9.679e-70
3349.946037,1.3200000000000001e-58
3349.947153,9.679e-70
3349.950667,5.677e-52
3349.96959,8.47e-70
3349.974994,8.515e-70
3350.060065,5.757e-52
3350.121246,2.993e-62
3350.156119,1.5849999999999998e-66
3350.306576,2.985e-62
3350.36235,1.402e-43
3350.363886,1.402e-43
3350.377838,3.633e-37
3350.447515,1.508e-48
3350.451368,4.073e-44
3350.487539,3.849e-49
3350.539206,3.642e-37
3350.571029,4.083e-44
3350.649583,1.508e-48
3350.660258,1.071e-59
3350.660682,3.688e-56
3350.70002,9.116999999999999e-41
3350.807321,5.523999999999999e-47
3350.807786,5.523e-47
3350.846179,3.123e-72
3350.873082,2.848e-57
3350.881846,3.136e-48
3350.919283,2.847e-57
3350.936886,9.152e-41
3350.978737,1.035e-46
3350.989804,1.035e-46
3351.023678,1.443e-39
3351.036461,1.444e-39
3351.051607,3.164e-48
3351.13034,1.035e-52
3351.187522,2.566e-52
3351.283599,3.18e-39
3351.291393,1.773e-56
3351.319975,2.6080000000000007e-58
3351.37187,1.7750000000000001e-56
3351.389379,5.777999999999998e-41
3351.394833,5.783999999999998e-41
3351.411577,3.025e-31
3351.48176,1.368e-57
3351.490823,3.031e-31
3351.528813,6.595e-58
3351.54067,7.34e-39
3351.56271,2.5804999999999996e-78
3351.581847,3.276e-38
3351.587515,3.272e-38
3351.609606,1.037e-52
3351.65589,2.3135e-78
3351.704596,1.916e-61
3351.723409,1.0700000000000001e-59
3351.733039,4.095e-66
3351.812989,3.104e-72
3351.823489,3.203e-39
3351.935246,3.556e-44
3351.95313,8.59e-39
3351.981224,2.6e-43
3351.991798,2.602e-43
3352.063727,3.565e-44
3352.06404,4.028e-53
3352.134504,4.1589999999999996e-54
3352.184843,6.198e-48
3352.19148,7.402999999999998e-39
3352.210821,2.572e-52
3352.224292,6.394e-49
3352.249752,4.0209999999999996e-53
3352.253,6.591000000000001e-58
3352.318659,8.035e-55
3352.359382,6.249999999999999e-48
3352.400568,1.856e-54
3352.4714,4.076e-66
3352.471551,8.036e-55
3352.506948,9.594e-51
3352.57562,3.7030000000000002e-56
3352.613026,1.383e-57
3352.639424,3.202e-56
3352.65085,1.249e-63
3352.651754,1.2540000000000002e-63
3352.668886,4.3819999999999996e-54
3352.690654,1.464e-63
3352.701175,1.463e-63
3352.703394,8.673e-39
3352.704139,4.988e-40
3352.708093,1.859e-54
3352.718957,2.587e-38
3352.737288,2.589e-38
3352.743036,2.554e-48
3352.747757,8.27e-35
3352.76712,9.255e-37
3352.77204,9.627e-40
3352.775415,6.404e-49
3352.78286,4.995e-40
3352.783028,9.244e-37
3352.814426,4.375e-54
3352.862021,2.811e-50
3352.88688,2.008e-62
3352.919634,8.293e-35
3352.929721,2.556e-48
3353.055468,1.321e-53
3353.055628,3.201e-56
3353.074071,2.003e-62
3353.095498,9.612e-51
3353.11457,1.927e-53
3353.118277,1.3189999999999998e-53
3353.124221,1.914e-61
3353.173003,4.027e-41
3353.177687,9.685e-40
3353.179597,4.028e-41
3353.19851,6.2555e-74
3353.272678,3.011e-44
3353.27337,5.5565000000000004e-74
3353.379635,1.191e-47
3353.409472,3.019e-44
3353.438947,5.868999999999999e-47
3353.439552,5.868999999999999e-47
3353.450092,2.815e-50
3353.456718,1.1349999999999998e-51
3353.52362,1.946e-53
3353.548087,1.152e-51
3353.555574,1.089e-46
3353.558335,1.2e-47
3353.56647,1.088e-46
3353.584163,1.212e-40
3353.587163,4.1729999999999996e-54
3353.587559,7.704e-37
3353.616648,7.721e-37
3353.80909,1.216e-40
3353.835021,2.503e-55
3353.932135,2.92e-57
3353.986724,1.0380000000000004e-65
3353.989473,2.919e-57
3354.139999,3.638e-69
3354.15373,5.7235e-82
3354.154302,3.638e-69
3354.174693,3.18e-69
3354.179801,3.196e-69
3354.267801,1.495e-43
3354.269058,1.495e-43
3354.381874,1.901e-36
3354.402737,1.899e-36
3354.448418,1.049e-48
3354.454718,3.154e-37
3354.46475,2.228e-47
3354.465349,3.15e-37
3354.465412,2.478e-44
3354.58325,2.529e-55
3354.58569,1.049e-71
3354.609986,2.486e-44
3354.646991,2.244e-47
3354.713703,1.033e-65
3354.89972,9.118e-33
3354.965937,4.267e-48
3354.991359,1.05e-48
3355.042664,9.142e-33
3355.10293,1.608e-36
3355.137192,1.613e-36
3355.137858,4.269e-48
3355.142668,3.181e-39
3355.142802,3.185e-39
3355.345769,3.639000000000001e-63
3355.346443,3.651e-63
3355.390732,4.272e-63
3355.401048,4.2680000000000003e-63
3355.407764,6.459e-53
3355.415683,2.566e-37
3355.438662,4.0619999999999997e-47
3355.439239,2.57e-37
3355.515268,1.985e-44
3355.526865,1.999e-59
3355.541154,1.043e-71
3355.59652,6.447999999999999e-53
3355.62017,1.323e-62
3355.623815,4.09e-47
3355.667064,1.991e-44
3355.681195,4.9419999999999997e-54
3355.710499,2.792e-52
3355.711513,1.115e-57
3355.779076,2.772e-43
3355.789895,2.773e-43
3355.792785,6.992e-52
3355.808615,1.319e-62
3355.818734,4.935e-54
3355.995748,6.002e-47
3355.996504,6.002e-47
3356.061917,1.108e-46
3356.07263,1.107e-46
3356.084544,2.091e-50
3356.117484,7.979e-41
3356.123418,7.986999999999998e-41
3356.16806,2.596e-65
3356.200449,2.797e-52
3356.299788,7.222999999999998e-47
3356.314275,4.759e-37
3356.337746,1.579e-40
3356.424128,1.549e-44
3356.456183,6.209e-50
3356.471084,4.772e-37
3356.487223,7.27e-47
3356.531713,5.646000000000001e-58
3356.550745,1.585e-40
3356.564709,2.3909999999999998e-39
3356.576913,2.392e-39
3356.58257,1.554e-44
3356.601293,1.6950000000000002e-48
3356.675974,2.095e-50
3356.690123,5.641e-58
3356.782183,7.007e-52
3356.789975,1.382e-55
3356.875099,2.188e-51
3356.883652,2.584e-65
3356.886197,6.555e-39
3356.948972,2.224e-51
3356.994739,2.8970000000000003e-57
3357.018253,6.217e-50
3357.020432,5.0029999999999995e-40
3357.025493,2.023e-59
3357.03079,2.0099999999999998e-54
3357.036539,2.701e-53
3357.046495,1.2540000000000002e-46
3357.06296,2.895e-57
3357.088662,5.009e-40
3357.111277,2.698e-53
3357.116224,7.029e-48
3357.135436,1.698e-48
3357.164478,2.011e-54
3357.19392,1.179e-44
3357.235574,1.261e-46
3357.274006,7.032e-48
3357.298775,1.647e-39
3357.301817,4.24e-59
3357.358409,1.183e-44
3357.382999,6.601e-56
3357.4139,6.603e-39
3357.487035,6.610000000000001e-56
3357.536068,1.339e-53
3357.56561,2.2760000000000002e-57
3357.677095,2.1260000000000003e-46
3357.692334,1.6569999999999998e-39
3357.711191,5.24e-53
3357.720403,6.348e-38
3357.72549,6.339e-38
3357.748211,5.331000000000002e-57
3357.770612,5.928e-54
3357.77551,1.3325e-77
3357.826603,8.759e-45
3357.867174,2.138e-46
3357.86755,1.193e-77
3357.93229,1.759e-38
3357.943076,5.508e-41
3357.949167,5.509e-41
3357.954964,1.046e-62
3357.955411,1.049e-62
3357.99653,8.792e-45
3358.005322,1.23e-62
3358.015437,1.228e-62
3358.027028,9.484e-56
3358.054579,1.12e-57
3358.094773,5.293e-53
3358.095309,5.938e-54
3358.102461,1.549e-43
3358.103465,1.549e-43
3358.189847,3.521e-46
3358.243091,3.479e-71
3358.257741,1.3499999999999999e-68
3358.258114,2.274e-57
3358.271778,1.3499999999999999e-68
3358.277684,6.401000000000001e-65
3358.29002,1.178e-68
3358.294837,1.184e-68
3358.319148,8.56e-63
3358.324161,6.352999999999999e-45
3358.327265,4.237e-59
3358.380282,3.54e-46
3358.417699,9.482e-56
3358.45588,2.7785e-73
3358.477559,5.945e-47
3358.478476,5.945e-47
3358.497638,1.095e-46
3358.498902,6.378e-45
3358.508158,1.094e-46
3358.508243,8.535e-63
3358.52907,2.466e-73
3358.570829,1.774e-38
3358.582966,5.6980000000000006e-46
3358.658018,1.387e-55
3358.682988,2.702e-48
3358.688585,4.501e-45
3358.691651,5.43e-54
3358.718666,1.019e-52
3358.773109,5.728e-46
3358.820687,5.421999999999998e-54
3358.84054,5.39e-57
3358.854619,9.016e-46
3358.867508,4.519e-45
3358.88368,4.992e-38
3358.895964,8.573e-61
3358.901399,4.997e-38
3358.90985,1.017e-52
3358.921869,3.116e-45
3358.948274,1.343e-53
3358.958585,2.018e-40
3358.981887,6.371e-65
3358.998642,2.354e-38
3359.002932,1.394e-45
3359.025996,2.108e-45
3359.043818,9.06e-46
3359.104333,3.129e-45
3359.159667,2.025e-40
3359.187207,3.459e-71
3359.190536,1.401e-45
3359.193898,1.142e-47
3359.207713,2.706e-48
3359.211354,2.118e-45
3359.315198,8.274000000000001e-55
3359.338168,1.142e-47
3359.507457,2.877e-43
3359.518496,2.878e-43
3359.589918,4.491e-50
3359.718511,1.269e-34
3359.736559,2.376e-38
3359.891349,1.273e-34
3359.905676,5.992000000000001e-31
3359.977476,1.352e-49
3359.995332,6.005000000000001e-31
3360.007857,2.3450000000000003e-36
3360.02311,2.342e-36
3360.0312,8.358e-55
3360.059787,2.788e-57
3360.138593,2.786e-57
3360.183695,4.499e-50
3360.205302,4.051e-51
3360.217747,7.423e-52
3360.262215,4.125e-51
3360.272047,8.564999999999999e-61
3360.316255,1.556e-64
3360.3246,1.878e-51
3360.478679,2.963e-62
3360.478906,2.972e-62
3360.514087,1.354e-49
3360.534682,3.49e-62
3360.544603,3.487e-62
3360.58213,5.215e-39
3360.582808,5.222e-39
3360.693574,4.247e-48
3360.717845,7.437e-52
3360.776858,1.083e-40
3360.78326,1.084e-40
3360.84463,1.947e-36
3360.862602,1.053e-46
3360.87292,1.053e-46
3360.873033,1.951e-36
3360.884224,5.722999999999999e-47
3360.885309,5.722999999999999e-47
3360.966903,5.44e-53
3360.981874,5.439000000000001e-63
3361.009064,1.549e-64
3361.04073,3.7049999999999996e-81
3361.053026,5.435e-53
3361.14833,6.99e-37
3361.15431,3.3394999999999994e-81
3361.158349,6.980000000000001e-37
3361.171016,5.422000000000001e-63
3361.18353,4.86e-40
3361.198957,1.8279999999999999e-47
3361.208253,4.253e-48
3361.240938,4.865e-40
3361.280635,1.882e-51
3361.330347,1.8289999999999998e-47
3361.444502,2.527e-40
3361.633678,2.535e-40
3361.682728,4.9579999999999995e-54
3361.701834,5.8e-54
3361.721992,2.772e-39
3361.797741,4.959e-54
3361.818834,1.139e-70
3361.821891,5.793e-54
3361.866094,1.554e-43
3361.866873,1.554e-43
3361.998336,1.58e-52
3362.039098,3.896e-39
3362.050728,3.898e-39
3362.098523,5.42e-36
3362.103469,2.788e-39
3362.118689,5.414e-36
3362.118777,6.108e-37
3362.129981,5.667e-37
3362.152893,5.676e-37
3362.191334,1.577e-52
3362.225,1.399e-52
3362.270383,6.123e-37
3362.284442,3.732e-64
3362.286097,4.9429999999999986e-68
3362.299871,4.9419999999999994e-68
3362.315856,4.312e-68
3362.320384,4.3329999999999996e-68
3362.399737,1.33e-38
3362.413324,8.873e-59
3362.423875,4.727e-57
3362.583665,1.414e-52
3362.633121,6.581000000000001e-48
3362.644943,7.400999999999998e-41
3362.650542,7.401999999999998e-41
3362.674823,1.594e-32
3362.7516,1.132e-70
3362.823559,1.598e-32
3362.832934,4.577e-36
3362.844524,5.106e-55
3362.863576,4.25e-53
3362.86647,4.59e-36
3362.915258,1.339e-38
3362.917161,8.281e-62
3362.917172,8.305e-62
3362.965857,3.715e-64
3362.979071,9.772e-62
3362.9888,9.762000000000001e-62
3363.023139,9.504e-50
3363.067145,1.867e-53
3363.126028,2.609e-57
3363.131394,2.887e-47
3363.137126,6.589999999999999e-48
3363.156659,9.891e-47
3363.166358,2.9e-43
3363.166771,9.885e-47
3363.177588,2.901e-43
3363.215084,2.606e-57
3363.215593,5.369e-47
3363.216852,5.369e-47
3363.230146,2.381e-57
3363.250543,2.8879999999999996e-47
3363.349659,2.7699999999999998e-55
3363.359368,2.379e-57
3363.400443,2.424e-55
3363.408448,1.87e-53
3363.425953,2.902e-49
3363.446793,7.148e-51
3363.487283,7.292e-51
3363.527427,2.427e-55
3363.53433,7.745000000000002e-57
3363.562026,4.055e-59
3363.606443,3.394e-63
3363.618724,9.521e-50
3363.61932,1.2195000000000001e-72
3363.6908,1.0815e-72
3363.715345,2.7699999999999998e-55
3363.792508,1.211e-37
3363.793332,3.099e-40
3363.795032,3.383e-63
3363.797018,1.209e-37
3363.867077,8.981e-59
3363.873099,1.656e-58
3363.89168,6.7975e-77
3363.934876,2.048e-56
3363.937647,2.905e-49
3363.970614,3.108e-40
3363.98255,6.0849999999999995e-77
3364.182937,8.824e-64
3364.195733,7.741e-57
3364.235897,4.262e-53
3364.242802,4.15e-38
3364.501704,1.006e-47
3364.65216,1.946e-51
3364.666287,5.126e-55
3364.71324,6.009e-54
3364.714373,4.75e-57
3364.714673,2.692e-54
3364.783041,4.9739999999999993e-51
3364.823868,6.002e-54
3364.847494,1.079e-52
3364.852951,8.784e-64
3364.861474,1.655e-58
3364.869079,4.185e-38
3364.944455,1.078e-52
3364.982759,9.479e-38
3364.988906,2.0700000000000002e-56
3364.991203,4.496999999999999e-47
3364.9944,1.007e-47
3364.999869,9.488e-38
3365.098749,4.499e-47
3365.161873,1.949e-51
3365.19211,4.561e-40
3365.238408,4.564e-40
3365.248415,2.408e-52
3365.270451,2.289e-61
3365.270652,2.282e-61
3365.313375,3.679e-70
3365.338742,2.699e-61
3365.348283,2.696e-61
3365.367426,1.444e-40
3365.374288,1.446e-40
3365.379652,9.08e-47
3365.389553,9.074e-47
3365.399038,2.72e-54
3365.442606,2.404e-52
3365.471525,4.918999999999999e-47
3365.472963,4.918999999999999e-47
3365.558458,1.4999999999999998e-43
3365.559041,1.4999999999999998e-43
3365.706252,4.984e-51
3365.953944,8.411999999999998e-39
3365.955163,8.424e-39
3365.968084,6.351e-38
3366.002941,3.72e-40
3366.012444,2.057e-63
3366.015395,3.786e-60
3366.040052,4.586e-39
3366.168339,3.73e-40
3366.190984,2.08e-63
3366.192081,2.378e-57
3366.225349,1.7869999999999997e-67
3366.234789,3.658e-70
3366.238864,1.7869999999999997e-67
3366.252477,1.5569999999999998e-67
3366.256721,1.564e-67
3366.275043,1.205e-53
3366.291016,2.375e-57
3366.299395,1.5159999999999998e-47
3366.326687,4.078e-59
3366.371908,1.205e-53
3366.378423,2.073e-63
3366.384273,1.982e-49
3366.409458,4.6109999999999997e-39
3366.575414,1.913e-34
3366.599009,1.189e-50
3366.623613,1.216e-50
3366.655753,3.668e-52
3366.671057,2.048e-63
3366.693661,6.41e-38
3366.74854,1.919e-34
3366.755768,2.826e-43
3366.767161,2.827e-43
3366.778369,6.908999999999999e-47
3366.780144,1.5179999999999998e-47
3366.801661,6.139e-49
3366.874954,6.91e-47
3366.981126,1.986e-49
3366.99005,3.706e-52
3367.183962,5.8490000000000013e-36
3367.198567,5.8410000000000005e-36
3367.278451,9.764999999999999e-41
3367.283569,9.766999999999999e-41
3367.288985,6.145e-49
3367.348614,3.783e-60
3367.446745,6.245e-39
3367.457805,6.248e-39
3367.531413,8.1569999999999985e-47
3367.538981,6.221e-61
3367.539391,6.204e-61
3367.5411,8.151999999999998e-47
3367.613949,7.348999999999999e-61
3367.623308,7.341e-61
3367.651887,4.406e-47
3367.653506,4.406e-47
3367.727258,6.011999999999998e-54
3367.773692,4.728e-63
3367.776444,1.525e-36
3367.785853,1.523e-36
3367.788973,7.675e-37
3367.823152,2.655e-38
3367.828043,6.006e-54
3367.934742,7.694e-37
3367.94353,2.1395e-80
3368.026268,2.254e-47
3368.037567,4.8440000000000005e-36
3368.05613,1.9274999999999997e-80
3368.065292,4.854e-36
3368.071234,4.367e-40
3368.117122,1.33e-52
3368.22476,4.378e-40
3368.290254,5.797e-53
3368.311075,1.167e-30
3368.3265,2.673e-38
3368.410536,1.17e-30
3368.4209,4.7070000000000004e-63
3368.470592,3.609e-52
3368.492879,1.047e-46
3368.49443,2.2569999999999997e-47
3368.579146,1.047e-46
3368.607711,7.977e-55
3368.647601,5.805999999999999e-53
3368.665348,3.602e-52
3368.679283,2.109e-52
3368.68919,5.284500000000001e-72
3368.727177,1.1730000000000002e-69
3368.733667,1.252e-63
3368.7589,4.682e-72
3368.779427,1.232e-36
3368.78653,2.106e-52
3368.801699,1.234e-36
3368.824438,1.8609999999999998e-54
3368.91936,1.248e-63
3368.948955,7.975e-55
3369.013815,5.026e-51
3369.045022,4.1199999999999994e-40
3369.060888,1.977e-56
3369.079974,4.122e-40
3369.168183,1.299e-50
3369.179312,1.38e-43
3369.179725,1.38e-43
3369.220297,3.8850000000000004e-58
3369.256442,2.114e-57
3369.343828,8.779e-55
3369.364848,2.111e-57
3369.435277,2.6e-56
3369.450123,1.334e-52
3369.467426,1.071e-62
3369.493155,8.791e-55
3369.532609,5.035e-51
3369.611765,7.180000000000001e-47
3369.621237,7.173999999999998e-47
3369.637235,1.166e-69
3369.661356,1.834e-50
3369.670612,1.884e-50
3369.673385,4.073e-49
3369.682398,3.3059999999999995e-47
3369.723001,1.6669999999999998e-60
3369.723614,1.663e-60
3369.751252,1.522e-35
3369.756551,3.864e-47
3369.758351,3.864e-47
3369.770726,1.521e-35
3369.798062,2.273e-37
3369.801998,2.269e-37
3369.804943,1.9739999999999998e-60
3369.814126,1.9719999999999998e-60
3369.8532,9.906e-57
3369.889123,1.892e-40
3369.89643,1.894e-40
3369.91159,3.4279999999999996e-76
3369.95389,9.896e-57
3369.996171,5.009e-40
3370.00127,3.0665000000000004e-76
3370.033336,8.623999999999998e-54
3370.041728,7.751e-56
3370.059105,1.301e-50
3370.066161,2.598e-56
3370.075779,6.377999999999999e-67
3370.089038,6.376e-67
3370.100162,5.549e-67
3370.103225,1.067e-62
3370.104124,5.575e-67
3370.104647,1.28e-48
3370.134714,1.565e-46
3370.137331,3.31e-47
3370.137836,5.022e-40
3370.211307,1.565e-46
3370.251261,7.459e-39
3370.270964,4.0810000000000004e-49
3370.275676,2.645e-43
3370.287206,2.646e-43
3370.349966,2.738e-32
3370.374366,6.38e-58
3370.471477,9.639e-38
3370.499409,1.283e-35
3370.503853,2.745e-32
3370.532223,1.286e-35
3370.568151,1.281e-48
3370.600527,1.8679999999999998e-54
3370.608602,7.5e-39
3370.629865,3.931e-58
3370.68665,8.711e-54
3370.74517,5.78e-54
3370.785478,1.918e-58
3370.808323,2.8859999999999997e-53
3370.835729,5.774e-54
3370.887569,2.8869999999999996e-53
3371.003195,9.432e-52
3371.016113,1.771e-37
3371.032619,1.773e-37
3371.058097,7.835e-56
3371.0855,9.719e-38
3371.094413,2.393e-62
3371.232697,7.401e-64
3371.258008,1.335e-38
3371.259764,1.3369999999999999e-38
3371.267858,4.785999999999998e-47
3371.299475,1.986e-56
3371.313671,9.531e-52
3371.326294,6.375e-58
3371.416058,7.374e-64
3371.620523,6.193999999999999e-47
3371.629782,6.189e-47
3371.666591,5.314e-52
3371.68678,1.005e-58
3371.703854,2.3080000000000003e-46
3371.708923,4.792e-47
3371.7188,2.383e-62
3371.771413,2.3080000000000003e-46
3371.77578,5.608e-40
3371.785392,3.32e-47
3371.787374,3.3189999999999997e-47
3371.822744,4.4059999999999995e-60
3371.823556,4.395e-60
3371.843435,1.265e-40
3371.848086,1.265e-40
3371.861286,5.305e-52
3371.905596,5.621e-40
3371.911975,5.227e-60
3371.920985,5.220999999999999e-60
3372.060707,3.69e-69
3372.06585,1.005e-58
3372.317496,1.8350000000000001e-57
3372.434935,1.832e-57
3372.463282,4.057e-52
3372.580258,4.052e-52
3372.627658,2.634e-50
3372.633207,2.548e-50
3372.655443,5.271e-62
3372.72841,1.187e-43
3372.728683,1.187e-43
3372.741299,3.576e-40
3372.764719,3.577e-40
3372.782726,6.838e-47
3372.787549,9.843e-39
3372.798042,9.847999999999999e-39
3372.860932,1.687e-37
3372.890541,8.249e-49
3372.959406,3.67e-69
3373.063129,1.6500000000000001e-59
3373.155326,5.215e-38
3373.200273,3.3590000000000003e-46
3373.209282,6.846e-47
3373.259439,3.3599999999999997e-46
3373.268415,5.248e-62
3373.296796,4.106e-52
3373.302786,1.28e-50
3373.316235,2.83e-34
3373.322509,9.439e-37
3373.334953,2.631e-48
3373.408173,6.119e-40
3373.440029,1.774e-52
3373.461825,9.461e-37
3373.480094,3.342e-50
3373.488299,8.264e-49
3373.488973,2.838e-34
3373.49217,1.9290000000000002e-58
3373.52615,6.131e-40
3373.557493,5.243e-47
3373.566542,5.238e-47
3373.574178,1.703e-37
3373.646508,5.251e-38
3373.66586,2.2625000000000002e-71
3373.686325,4.297e-64
3373.726075,2.354e-43
3373.73373,2.0025e-71
3373.737712,2.355e-43
3373.738298,2.796e-47
3373.740457,2.796e-47
3373.768129,5.293e-54
3373.775191,2.634e-48
3373.801594,2.264e-54
3373.812859,1.777e-52
3373.830131,1.282e-50
3373.837668,2.247e-66
3373.838444,1.148e-59
3373.839449,1.145e-59
3373.84812,5.287999999999998e-54
3373.850675,2.246e-66
3373.859185,1.952e-66
3373.86287,1.961e-66
3373.866769,4.28e-64
3373.935294,1.365e-59
3373.944134,1.363e-59
3374.118941,2.264e-54
3374.151328,1.144e-61
3374.227075,9.644999999999999e-47
3374.295354,1.436e-35
3374.309316,1.435e-35
3374.338962,3.274e-36
3374.339266,3.349e-50
3374.341886,2.435e-40
3374.347768,3.27e-36
3374.349626,2.437e-40
3374.353862,1.1929999999999999e-38
3374.354154,1.6489999999999998e-59
3374.59104,4.117e-52
3374.623948,4.826e-46
3374.638485,9.657e-47
3374.675352,4.826e-46
3374.699147,1.199e-38
3374.729822,6.691e-54
3374.74797,1.2215e-79
3374.752881,1.139e-61
3374.838182,7.689e-52
3374.85954,1.1e-79
3374.891562,6.492e-40
3374.997709,6.505e-40
3375.032186,7.675e-52
3375.166306,1.187e-35
3375.193358,1.189e-35
3375.213255,3.135e-54
3375.26705,2.378e-51
3375.268768,8.606e-56
3375.271072,2.718e-53
3375.283179,6.811e-53
3375.314436,1.146e-68
3375.345335,6.814e-53
3375.363948,2.637e-36
3375.373529,1.557e-57
3375.384324,3.1399999999999997e-54
3375.385584,2.6410000000000003e-36
3375.422477,4.3539999999999996e-47
3375.43132,4.35e-47
3375.494094,3.153e-50
3375.499535,1.5540000000000001e-57
3375.513905,3.017e-50
3375.55425,2.404e-51
3375.582905,2.448e-61
3375.600982,1.344e-46
3375.615151,2.3100000000000003e-47
3375.617485,2.3100000000000003e-47
3375.622672,8.159e-56
3375.736961,4.198e-37
3375.740327,4.192e-37
3375.770328,2.949e-59
3375.771522,2.942e-59
3375.83562,1.7084999999999998e-75
3375.86971,8.601e-56
3375.875145,3.515e-59
3375.883822,3.510000000000001e-59
3375.893918,2.745e-53
3375.92406,1.5269999999999999e-75
3375.947809,1.677e-57
3375.974849,6.8430000000000005e-46
3375.996613,1.3450000000000002e-46
3376.019121,6.844e-46
3376.035805,1.646e-48
3376.068736,2.891e-55
3376.092842,2.449e-64
3376.173037,2.438e-61
3376.200541,7.684e-52
3376.201775,1.1389999999999999e-68
3376.205505,9.138e-44
3376.205667,9.138e-44
3376.224271,6.683e-40
3376.269786,2.44e-64
3376.280169,3.018e-40
3376.291919,3.0189999999999998e-40
3376.318598,6.694e-40
3376.326688,7.675e-52
3376.339727,1.6089999999999999e-40
3376.343928,1.6089999999999999e-40
3376.400997,4.0660000000000003e-56
3376.460841,6.716e-54
3376.473805,4.0620000000000003e-56
3376.492622,5.33e-48
3376.494225,2.083e-38
3376.496512,2.086e-38
3376.617552,2.204e-37
3376.626321,2.236e-30
3376.633192,1.649e-48
3376.734977,2.242e-30
3376.797155,4.551e-54
3376.805884,2.425e-57
3376.866274,4.548e-54
3376.90452,1.849e-46
3376.91015,5.336e-48
3376.951037,5.164e-61
3376.983662,3.257e-37
3376.999566,3.259e-37
3377.048075,2.922e-55
3377.106952,1.953e-43
3377.118666,1.954e-43
3377.215271,3.551e-47
3377.219327,2.222e-37
3377.223912,3.5479999999999996e-47
3377.252946,9.584e-46
