nu,sw
2890.452842,3.725e-23
2890.458234,1.197e-24
2890.463164,1.173e-24
2890.465235,1.302e-22
2890.475364,1.921e-25
2890.476954,1.0280000000000001e-25
2890.481093,1.6709999999999998e-23
2890.495639,1.2309999999999999e-22
2890.496627,1.765e-23
2890.500421,2.378e-24
2890.50722,1.718e-23
2890.508014,4.6980000000000005e-25
2890.512484,8.895000000000001e-26
2890.521167,1.044e-23
2890.527374,4.521e-24
2890.54849,4.917e-23
2890.564158,4.915e-25
2890.567925,1.563e-23
2890.573372,9.347000000000001e-26
2890.573807,3.5099999999999994e-23
2890.597482,9.252e-24
2890.605656,9.030999999999999e-24
2890.61347,4.902e-24
2890.618251,1.4829999999999998e-22
2890.620091,4.795e-24
2890.623346,6.042e-25
2890.647105,2.783e-24
2890.650805,1.3979999999999998e-22
2890.657466,6.396e-25
2890.659444,5.802e-23
2890.661089,4.0609999999999997e-23
2890.664875,2.901e-24
2890.665384,1.891e-21
2890.66784,6.387e-25
2890.674648,2.6799999999999998e-24
2890.680048,2.624e-24
2890.680918,2.0500000000000003e-21
2890.701335,2.684e-24
2890.702036,4.859e-21
2890.703399,5.174e-21
2890.710783,1.274e-25
2890.716335,4.481e-23
2890.719243,9.392000000000001e-26
2890.720567,3.078e-23
2890.720888,9.882e-24
2890.724895,6.1649999999999996e-24
2890.726319,1.218e-24
2890.731656,4.3299999999999996e-23
2890.734157,5.806e-26
2890.736359,3.015e-25
2890.761468,1.69e-22
2890.779896,2.938e-25
2890.782484,9.882e-26
2890.786332,5.8999999999999995e-24
2890.796547,1.5859999999999998e-22
2890.797157,5.905e-26
2890.799827,1.226e-25
2890.816489,1.2450000000000001e-25
2890.830081,2.7019999999999996e-23
2890.852481,2.098e-23
2890.860342,1.297e-25
2890.863259,2.041e-23
2890.875804,4.716e-23
2890.889845,1.345e-25
2890.891766,2.4069999999999998e-23
2890.892699,2.884e-24
2890.894842,1.9269999999999997e-22
2890.915106,9.903000000000001e-26
2890.932934,1.8000000000000001e-22
2890.934396,3.7579999999999996e-23
2890.939635,1.58e-25
2890.945799,9.838e-25
2890.947965,3.9989999999999997e-23
2890.96008,6.335e-24
2890.965889,1.635e-24
2890.972953,2.999e-23
2890.980769,1.044e-25
2890.982098,2.221e-23
2890.984712,5.2e-23
2890.988066,2.8860000000000002e-21
2890.988095,7.759e-25
2890.992659,9.547e-25
2890.996228,3.105e-21
2891.00053,5.0189999999999996e-23
2891.003025,3.937e-21
2891.005866,2.9949999999999996e-22
2891.006037,1.104e-23
2891.006152,5.494e-21
2891.006824,5.850000000000001e-21
2891.00688,4.212e-21
2891.007795,9.725999999999999e-22
2891.009263,1.118e-23
2891.017527,1.091e-23
2891.018308,2.2009999999999997e-22
2891.033159,5.471000000000001e-26
2891.034366,3.383e-23
2891.043061,1.076e-21
2891.060069,2.0459999999999997e-22
2891.060112,2.849e-24
2891.069525,2.714e-23
2891.07061,6.011e-24
2891.077266,5.876e-24
2891.078514,9.281e-24
2891.092102,3.45e-22
2891.095292,9.153e-25
2891.102434,7.582000000000001e-25
2891.106268,2.709e-24
2891.107383,1.038e-25
2891.113492,1.011e-25
2891.131764,2.5209999999999997e-22
2891.134315,1.1579999999999999e-23
2891.140505,3.591e-25
2891.141944,1.493e-24
2891.145121,1.4629999999999999e-24
2891.153453,8.014999999999999e-24
2891.158704,1.58e-24
2891.163332,3.322e-24
2891.164413,1.9630000000000002e-25
2891.165859,4.837e-25
2891.168777,3.252e-24
2891.1726,4.42e-25
2891.173276,8.779999999999999e-25
2891.175674,1.096e-25
2891.178118,2.3279999999999997e-22
2891.183472,1.903e-24
2891.196353,1.345e-24
2891.197852,1.8529999999999998e-23
2891.198081,2.4869999999999998e-23
2891.200638,1.099e-23
2891.20906,2.416e-23
2891.210166,4.658000000000001e-25
2891.210429,1.318e-24
2891.212829,6.345e-26
2891.218997,5.051e-25
2891.235049,2.9e-22
2891.236491,1.843e-24
2891.243109,6.019999999999999e-23
2891.248486,6.853e-26
2891.259468,5.801e-23
2891.263856,6.671e-23
2891.270858,2.6899999999999997e-24
2891.272454,1.739e-23
2891.280032,5.1879999999999996e-23
2891.286645,1.9469999999999998e-24
2891.28737,2.656e-22
2891.29048,1.0860000000000001e-25
2891.292408,1.955e-25
2891.305818,1.153e-23
2891.321362,2.5969999999999998e-24
2891.332189,5.709e-21
2891.332591,6.078e-21
2891.353295,2.742e-25
2891.361523,1.148e-25
2891.376994,6.167e-24
2891.386274,2.441e-25
2891.394498,2.6730000000000002e-25
2891.410717,1.347e-23
2891.410886,2.114e-25
2891.419079,1.3139999999999999e-23
2891.42548,2.151e-25
2891.433238,5.911e-24
2891.451816,8.603000000000001e-26
2891.468719,1.13e-25
2891.491522,6.949999999999999e-23
2891.499411,1.881e-24
2891.500516,4.234e-23
2891.504223,1.843e-24
2891.507256,6.458e-25
2891.508475,6.688e-23
2891.5173,7.343e-24
2891.523994,7.174e-24
2891.533436,2.937e-23
2891.534023,4.973e-24
2891.542737,1.197e-25
2891.544634,2.852e-23
2891.546066,9.176e-25
2891.556491,1.118e-24
2891.579284,3.7549999999999996e-23
2891.590265,8.912e-25
2891.60673,3.036e-25
2891.628375,2.786e-23
2891.633605,1.779e-21
2891.63886,1.1710000000000001e-25
2891.641265,1.2599999999999999e-25
2891.642848,1.0830000000000001e-25
2891.646766,4.103e-24
2891.652182,4.015e-24
2891.652849,1.944e-21
2891.671433,1.305e-25
2891.674572,6.419e-23
2891.690808,4.28e-24
2891.696489,5.666e-26
2891.703398,2.582e-23
2891.711479,5.316999999999999e-23
2891.716036,1.2430000000000002e-25
2891.722539,4.2189999999999996e-24
2891.72995,8.005e-23
2891.730825,3.697e-23
2891.731132,4.84e-21
2891.73304,5.1770000000000004e-21
2891.738445,5.475999999999999e-23
2891.747556,7.691e-23
2891.751931,1.1289999999999999e-23
2891.771691,3.189e-25
2891.77561,2.9869999999999998e-24
2891.797295,4.7239999999999997e-23
2891.801845,1.618e-23
2891.803358,1.208e-25
2891.806951,3.3679999999999996e-23
2891.810312,1.576e-23
2891.811204,1.195e-23
2891.812651,3.348e-25
2891.81332,2.2149999999999998e-24
2891.821216,1.368e-25
2891.823265,2.852e-24
2891.827809,3.7750000000000003e-25
2891.858555,3.4589999999999996e-23
2891.861659,4.964000000000001e-25
2891.869993,3.3549999999999996e-23
2891.870779,1.1369999999999999e-23
2891.876301,1.212e-24
2891.88395,1.285e-25
2891.884556,9.67e-26
2891.884936,2.578e-24
2891.885934,6.781000000000001e-26
2891.903159,1.9959999999999998e-23
2891.911818,1.61e-22
2891.91271,5.175e-25
2891.931141,2.747e-24
2891.932137,2.491e-24
2891.950612,6.899000000000001e-26
2891.950798,8.368999999999999e-22
2891.951389,1.175e-24
2891.953517,3.526e-25
2891.953602,8.939e-24
2891.958157,7.117e-24
2891.958391,9.2e-23
2891.960338,8.729e-24
2891.960413,1.24e-25
2891.96241,2.4780000000000003e-25
2891.966838,7.019e-26
2891.96703,2.79e-21
2891.968249,1.8789999999999998e-23
2891.976715,8.823999999999999e-23
2891.977012,3.021e-21
2891.981565,2.14e-24
2891.986471,1.7370000000000001e-25
2891.993532,3.876e-21
2891.996345,9.387e-22
2891.998221,4.168e-21
2892.001453,2.418e-25
2892.018859,6.0999999999999996e-24
2892.033516,1.9139999999999998e-22
2892.04467,1.3230000000000002e-25
2892.052304,4.6820000000000005e-25
2892.055464,3.57e-25
2892.067694,3.6350000000000003e-25
2892.068945,5.688e-26
2892.070638,5.857e-24
2892.077838,1.0549999999999999e-23
2892.084506,1.8920000000000002e-25
2892.10397,1.22e-25
2892.111354,1.267e-25
2892.115502,5.051e-24
2892.117743,2.333e-24
2892.120954,4.939e-24
2892.121216,2.284e-24
2892.131652,1.263e-25
2892.134375,8.495e-25
2892.137437,8.502e-25
2892.138059,2.217e-25
2892.142578,1.519e-24
2892.149124,9.08e-24
2892.170591,8.251e-23
2892.173447,4.0599999999999995e-23
2892.175493,5.009e-24
2892.17684,1.0549999999999999e-22
2892.179213,8.2640000000000005e-25
2892.179553,6.749999999999999e-23
2892.18265,1.9359999999999998e-23
2892.185146,3.935e-23
2892.19122,1.924e-24
2892.191232,1.885e-23
2892.195961,1.01e-22
2892.199592,1.356e-25
2892.228232,4.863e-24
2892.22902,8.696000000000001e-26
2892.231037,8.302e-25
2892.249757,8.980999999999999e-23
2892.251506,7.318e-23
2892.25522,1.289e-25
2892.258359,1.663e-24
2892.265671,5.2169999999999995e-23
2892.275278,2.8499999999999997e-25
2892.284191,5.766e-25
2892.292858,1.295e-23
2892.298825,1.969e-24
2892.318174,5.565e-21
2892.318763,6.065e-25
2892.318889,5.952e-21
2892.325976,4.676e-23
2892.337469,2.984e-24
2892.347774,1.383e-25
2892.352958,3.097e-23
2892.360982,9.855e-25
2892.379474,1.084e-23
2892.385292,1.2079999999999998e-22
2892.386256,1.058e-23
2892.387455,2.8589999999999998e-24
2892.392689,1.303e-25
2892.397239,3.695e-25
2892.405299,1.154e-22
2892.416671,2.883e-23
2892.419006,2.264e-25
2892.449272,1.551e-24
2892.457241,7.91e-23
2892.457728,2.086e-24
2892.463297,2.37e-25
2892.470022,2.042e-24
2892.475773,4.2849999999999997e-23
2892.477431,1.216e-23
2892.478118,4.752e-23
2892.48329,1.078e-25
2892.483401,6.741e-23
2892.489356,2.451e-24
2892.48996,1.4030000000000002e-25
2892.490101,4.6e-23
2892.491877,5.0140000000000005e-25
2892.495904,2.912e-24
2892.500618,2.851e-24
2892.502782,4.844e-25
2892.514709,6.746e-23
2892.519598,1.503e-24
2892.523264,1.309e-25
2892.529392,6.987e-25
2892.531381,1.1589999999999999e-23
2892.533612,2.371e-24
2892.537917,3.9299999999999995e-23
2892.540077,5.218e-25
2892.540457,5.384e-24
2892.553133,2.309e-23
2892.558228,5.919e-23
2892.561839,2.246e-23
2892.563664,2.227e-25
2892.577162,6.193e-24
2892.5826,6.053e-24
2892.583743,1.3800000000000001e-22
2892.590371,6.438e-25
2892.590693,1.638e-21
2892.597313,2.104e-23
2892.600701,2.1740000000000003e-25
2892.604742,1.3159999999999998e-22
2892.614876,1.806e-21
2892.625703,1.4150000000000001e-25
2892.636922,9.074e-26
2892.642558,4.0239999999999996e-24
2892.647252,1.308e-25
2892.650541,5.975e-24
2892.65483,1.987e-23
2892.65499,2.6619999999999998e-24
2892.657916,8.707e-25
2892.698445,5.745e-24
2892.701203,4.786e-21
2892.702489,1.2039999999999999e-24
2892.703342,5.144e-21
2892.703403,2.551e-24
2892.719826,1.717e-24
2892.719909,7.827e-25
2892.72802,5.907e-25
2892.72848,1.282e-23
2892.729953,1.3370000000000001e-25
2892.733118,2.847e-24
2892.737967,6.0199999999999995e-25
2892.743069,3.366e-25
2892.755392,1.4199999999999999e-25
2892.75947,7.6140000000000005e-25
2892.764393,1.298e-25
2892.772184,1.5759999999999998e-22
2892.772575,5.546e-23
2892.784868,5.363e-23
2892.786159,2.736e-24
2892.794299,1.4979999999999998e-22
2892.79495,1.3109999999999999e-23
2892.797256,8.154000000000001e-25
2892.799577,1.238e-24
2892.801783,1.2789999999999999e-23
2892.803387,2.573e-24
2892.809821,9.719e-23
2892.816325,1.915e-24
2892.818858,8.223e-23
2892.856011,1.783e-25
2892.874788,1.278e-25
2892.878852,1.4160000000000001e-25
2892.880583,6.746999999999999e-22
2892.881822,1.853e-24
2892.913297,2.7439999999999996e-23
2892.922138,2.668e-23
2892.93532,2.659e-21
2892.941058,7.705e-22
2892.947634,2.9e-21
2892.950605,1.7959999999999999e-22
2892.950881,7.967e-24
2892.951122,2.5999999999999996e-24
2892.952131,1.17e-25
2892.969376,1.6590000000000001e-25
2892.973986,1.7029999999999999e-22
2892.974012,3.773e-21
2892.978272,1.2480000000000001e-25
2892.979752,4.081e-21
2892.981143,1.21e-25
2892.981563,2.277e-24
2892.990046,2.074e-24
2892.996302,1.4020000000000002e-25
2893.007841,2.505e-24
2893.013176,5.438e-21
2893.014031,5.842e-21
2893.016038,1.436e-23
2893.017825,6.056e-23
2893.019687,2.37e-24
2893.024392,8.74e-26
2893.02564,7.569e-24
2893.031108,7.393e-24
2893.03127,7.889e-26
2893.042473,2.199e-24
2893.056822,6.453e-23
2893.059621,3.589e-24
2893.063329,3.511e-24
2893.066005,3.347e-23
2893.066063,5.477e-23
2893.068292,1.2e-23
2893.069455,6.232999999999999e-23
2893.074815,1.207e-25
2893.084134,2.314e-24
2893.097662,8.025e-26
2893.107714,1.379e-25
2893.109398,5.536e-25
2893.112569,1.58e-25
2893.118994,2.0459999999999997e-22
2893.121079,3.129e-23
2893.125749,2.241e-24
2893.131902,2.3510000000000002e-25
2893.133092,1.221e-23
2893.136859,1.0289999999999999e-23
2893.143822,1.934e-22
2893.152071,8.624e-25
2893.157017,1.989e-25
2893.160119,1.65e-25
2893.164254,1.153e-25
2893.182293,1.166e-23
2893.187198,5.067e-25
2893.192185,1.943e-25
2893.192597,1.927e-24
2893.200008,1.579e-23
2893.202013,2.0630000000000001e-25
2893.206898,1.54e-23
2893.208671,4.7759999999999997e-23
2893.213245,1.345e-25
2893.232499,9.231e-23
2893.233791,5.267e-25
2893.242572,2.283e-24
2893.24644,1.0790000000000002e-25
2893.25227,8.037e-23
2893.252648,8.943e-25
2893.253806,6.210000000000001e-26
2893.260747,4.407e-23
2893.263144,3.252e-23
2893.272079,5.7989999999999996e-24
2893.272131,3.159e-23
2893.277332,2.331e-22
2893.278522,7.847999999999999e-23
2893.280515,2.1799999999999999e-23
2893.293415,1.5e-23
2893.293477,7.161e-25
2893.303833,2.1949999999999997e-22
2893.304992,1.974e-24
2893.312481,6.983e-23
2893.312967,1.3e-25
2893.315864,5.655e-21
2893.31641,6.075e-21
2893.316593,5.5839999999999996e-24
2893.321127,8.678000000000001e-26
2893.325659,1.118e-25
2893.330865,7.489e-23
2893.331005,6.9710000000000005e-25
2893.331882,2.064e-23
2893.335284,8.74e-25
2893.343869,7.223999999999999e-23
2893.351621,1.155e-25
2893.368832,6.157e-24
2893.372511,8.401000000000001e-26
2893.379364,5.386e-26
2893.387937,9.999999999999999e-26
2893.399606,6.012e-24
2893.407049,1.2440000000000002e-25
2893.422608,9.583e-25
2893.425597,2.6549999999999997e-22
2893.428424,2.569e-25
2893.430449,9.775e-25
2893.446393,8.802000000000001e-26
2893.448356,4.44e-24
2893.452992,4.341e-24
2893.454053,2.49e-22
2893.465811,9.215e-24
2893.471279,8.997e-24
2893.490185,7.759e-26
2893.491028,2.992e-24
2893.495665,1.1750000000000001e-25
2893.495667,7.656000000000001e-26
2893.51316,3.084e-25
2893.534418,6.418e-26
2893.536262,1.463e-21
2893.550598,5.65e-24
2893.560215,5.0510000000000005e-26
2893.563755,3.028e-22
2893.567221,1.634e-21
2893.579082,1.0940000000000001e-25
2893.594529,2.8259999999999997e-22
2893.594669,1.896e-23
2893.594706,8.667999999999999e-23
2893.60162,1.847e-23
2893.602675,3.841e-23
2893.608117,8.349e-23
2893.609657,1.6520000000000001e-25
2893.611821,3.727e-23
2893.623079,2.894e-24
2893.630409,3.1839999999999998e-24
2893.641133,3.114e-24
2893.649313,3.205e-25
2893.657656,9.998000000000001e-26
2893.668731,6.681000000000001e-26
2893.669278,2.169e-24
2893.691761,3.459e-22
2893.700754,4.676e-21
2893.703576,5.055e-21
2893.708512,2.103e-24
2893.71498,9.706e-26
2893.725334,3.2109999999999996e-22
2893.729316,1.062e-24
2893.731746,1.465e-23
2893.731922,8.908e-26
2893.742426,1.767e-25
2893.747584,1.102e-22
2893.752452,9.554e-23
2893.757869,6.766e-23
2893.767823,3.5399999999999995e-23
2893.775848,1.7280000000000002e-25
2893.778257,1.213e-23
2893.783693,5.0240000000000005e-25
2893.791676,4.325e-24
2893.794851,4.831999999999999e-22
2893.796439,1.177e-22
2893.797593,6.173e-23
2893.798318,1.0179999999999999e-22
2893.802698,7.658e-26
2893.808303,1.132e-24
2893.809546,3.9609999999999996e-22
2893.816119,3.322e-23
2893.823403,1.161e-23
2893.827468,5.215e-25
2893.846574,3.6539999999999995e-22
2893.848349,1.0009999999999999e-22
2893.849616,1.071e-25
2893.853829,8.776000000000001e-26
2893.858134,6.512e-25
2893.862207,9.624999999999999e-23
2893.865577,4.007e-25
2893.871338,6.219e-26
2893.878332,5.659e-22
2893.882906,4.991000000000001e-25
2893.8835,5.583e-24
2893.892797,2.489e-21
2893.893788,6.344e-25
2893.893811,1.118e-23
2893.899308,1.091e-23
2893.900676,1.128e-25
2893.908215,2.739e-21
2893.917,4.555e-22
2893.921787,7.542000000000001e-25
2893.925026,5.383e-24
2893.927997,1.217e-25
2893.930017,5.1779999999999995e-23
2893.931892,4.5219999999999996e-23
2893.939896,8.862e-24
2893.941211,4.3849999999999995e-23
2893.943466,3.626e-21
2893.949018,8.285000000000001e-26
2893.950532,3.95e-21
2893.952902,2.2249999999999998e-23
2893.958434,4.1689999999999996e-22
2893.966022,5.436e-24
2893.969913,5.313e-24
2893.97456,4.803e-23
2893.978921,2.2689999999999998e-23
2893.982891,4.1619999999999996e-24
2893.98594,2.2089999999999998e-23
2893.989364,1.0409999999999999e-22
2893.999193,2.112e-23
2894.005259,9.209999999999999e-23
2894.013945,5.268e-22
2894.021735,7.271e-24
2894.030791,8.8e-23
2894.049268,1.365e-23
2894.058328,7.921e-23
2894.061243,4.773999999999999e-22
2894.070942,7.038e-24
2894.078383,5.0220000000000005e-25
2894.091795,1.1529999999999999e-22
2894.092679,7.703e-26
2894.106146,1.107e-22
2894.11739,1.162e-23
2894.129006,1.529e-25
2894.133051,1.5249999999999999e-24
2894.138993,1.557e-24
2894.169859,9.110000000000001e-26
2894.187609,1.911e-24
2894.220371,1.0270000000000001e-25
2894.238068,9.274000000000001e-26
2894.244795,2.0199999999999998e-24
2894.250796,5.308e-23
2894.251697,1.6809999999999998e-23
2894.260303,5.1419999999999995e-23
2894.266452,2.8120000000000003e-25
2894.270168,5.387e-21
2894.271348,5.821e-21
2894.271899,1.062e-25
2894.281872,1.96e-24
2894.289279,6.3050000000000005e-25
2894.300013,1.096e-25
2894.3052,1.959e-24
2894.310649,1.225e-22
2894.31173,8.94e-25
2894.312698,1.352e-23
2894.317424,1.08e-22
2894.317725,1.928e-25
2894.318204,1.3179999999999999e-23
2894.31985,1.5620000000000002e-25
2894.321416,3.221e-24
2894.325045,1.3239999999999999e-22
2894.33994,1.269e-22
2894.345949,9.157e-25
2894.347252,1.515e-25
2894.351635,1.527e-25
2894.352774,2.706e-23
2894.357345,6.668e-24
2894.359869,2.632e-23
2894.361922,6.5139999999999996e-24
2894.412977,1.1929999999999999e-23
2894.41387,5.888e-25
2894.417278,8.951000000000001e-25
2894.439793,3.1169999999999998e-24
2894.447792,5.74e-25
2894.453204,5.555e-26
2894.454628,1.144e-23
2894.458611,3.6799999999999996e-23
2894.469638,1.255e-21
2894.482961,1.275e-25
2894.484811,5.0120000000000005e-25
2894.484825,5.333e-24
2894.486297,7.359e-23
2894.493808,2.442e-25
2894.500369,7.9260000000000005e-25
2894.501474,3.4659999999999997e-23
2894.51026,1.423e-21
2894.519828,6.761999999999999e-23
2894.523701,5.148e-24
2894.524311,1.001e-25
2894.527466,5.196e-25
2894.548098,1.5189999999999997e-22
2894.548613,1.0320000000000001e-25
2894.554258,5.9089999999999996e-24
2894.559387,6.211e-23
2894.563598,1.4529999999999998e-22
2894.5691,6.011e-23
2894.570839,5.5229999999999996e-24
2894.614569,2.244e-23
2894.628675,7.264000000000001e-26
2894.640115,5.497e-23
2894.64127,4.474e-25
2894.656613,2.135e-23
2894.656831,3.108e-25
2894.656943,4.5230000000000004e-21
2894.660236,4.922e-21
2894.678849,5.124e-23
2894.682499,7.557e-26
2894.688196,6.618000000000001e-25
2894.688234,2.5889999999999998e-22
2894.694955,1.6679999999999998e-23
2894.714606,9.955e-25
2894.716224,3.217e-23
2894.720075,1.6289999999999998e-23
2894.720422,4.791e-24
2894.72099,5.687e-24
2894.723401,3.126e-23
2894.725612,1.588e-23
2894.729782,4.68e-24
2894.736988,1.582e-25
2894.746139,1.143e-22
2894.759112,1.0249999999999999e-22
2894.760954,1.7389999999999998e-22
2894.771811,9.614e-23
2894.777128,1.66e-22
2894.794802,8.737e-23
2894.798413,7.011e-26
2894.806259,3.983e-25
2894.810453,3.154e-22
2894.810689,1.869e-24
2894.835663,8.111e-24
2894.839235,2.279e-21
2894.8397,7.919e-24
2894.845803,1.815e-24
2894.85068,1.002e-25
2894.853104,2.383e-24
2894.857366,2.435e-24
2894.857668,7.248e-23
2894.858836,2.5350000000000002e-21
2894.867604,7.006e-23
2894.889245,1.373e-25
2894.902478,3.434e-21
2894.911278,3.771e-21
2894.913623,8.699e-24
2894.915564,5.1540000000000004e-26
2894.91949,1.343e-25
2894.927675,9.745e-24
2894.936295,1.243e-24
2894.941414,5.144e-25
2894.94149,8.475e-24
2894.960675,5.294000000000001e-25
2894.96361,1.9869999999999997e-22
2894.979749,5.172e-21
2894.980539,1.8919999999999998e-22
2894.980877,5.624e-21
2894.98269,1.9650000000000002e-25
2894.986059,1.874e-23
2894.992989,5.164e-25
2895.004527,2.547e-25
2895.021751,1.555e-23
2895.03729,1.1629999999999999e-23
2895.039519,4.881e-25
2895.061421,6.711e-25
2895.069276,3.811e-23
2895.070046,1.379e-25
2895.0759,1.117e-23
2895.07607,5.057e-24
2895.076543,3.701e-23
2895.079264,5.053e-25
2895.086568,5.736e-26
2895.091655,1.3139999999999999e-23
2895.11258,4.888e-24
2895.117811,1.956e-23
2895.123368,1.9049999999999998e-23
2895.138505,3.773e-23
2895.145638,8.433e-23
2895.146054,3.362e-24
2895.155819,8.141e-23
2895.156061,2.2669999999999996e-22
2895.165127,8.865e-25
2895.172031,1.5279999999999999e-24
2895.17384,2.154e-22
2895.176222,1.876e-24
2895.176933,3.564e-23
2895.18137,6.424000000000001e-26
2895.203402,7.839999999999999e-23
2895.220358,2.445e-25
2895.223363,9.869e-24
2895.227898,9.629999999999999e-24
2895.232252,7.249999999999999e-23
2895.240786,1.959e-23
2895.250982,1.19e-24
2895.252842,3.2569999999999998e-24
2895.259524,5.388e-21
2895.260205,5.859e-21
2895.265586,2.2379999999999998e-23
2895.269599,7.834000000000001e-25
2895.281721,1.325e-22
2895.284893,1.1859999999999998e-22
2895.287947,8.372999999999999e-24
2895.29884,1.406e-22
2895.299472,1.925e-24
2895.300876,1.2569999999999999e-22
2895.30146,9.509000000000001e-26
2895.304032,2.135e-23
2895.308195,7.163e-24
2895.314087,8.271e-25
2895.316839,1.628e-24
2895.338302,2.585e-22
2895.339158,5.738e-23
2895.355,5.089e-24
2895.357046,2.448e-22
2895.359629,2.288e-24
2895.36696,1.718e-24
2895.372103,1.067e-25
2895.373303,5.371999999999999e-23
2895.374765,3.329e-24
2895.385893,7.123000000000001e-26
2895.386022,3.999e-25
2895.389536,1.008e-21
2895.40028,1.67e-24
2895.411928,4.501e-23
2895.416512,9.182e-25
2895.419295,4.367e-23
2895.423297,9.785e-23
2895.427908,5.817e-25
2895.43263,1.801e-24
2895.433748,9.435e-23
2895.436032,8.011000000000001e-26
2895.444655,1.168e-21
2895.45034,3.048e-25
2895.450566,1.2e-25
2895.455466,6.897e-24
2895.476752,1.2309999999999999e-22
2895.478609,8.977000000000001e-25
2895.479361,1.1750000000000001e-25
2895.488002,1.1159999999999999e-22
2895.490446,6.344000000000001e-26
2895.498538,4.733e-25
2895.502074,1.0289999999999999e-22
2895.504463,2.341e-23
2895.510056,2.278e-23
2895.510325,2.9449999999999997e-22
2895.521708,9.430999999999999e-23
2895.529356,4.62e-25
2895.530169,2.78e-22
2895.576609,3.656e-24
2895.579408,3.74e-24
2895.608869,9.422000000000001e-26
2895.612517,4.336e-24
2895.628627,4.313e-21
2895.632872,4.731e-21
2895.636335,9.713e-26
2895.64083,1.351e-25
2895.651222,1.1239999999999999e-23
2895.657244,4.762e-24
2895.6675,1.1929999999999999e-23
2895.671652,1.1629999999999999e-23
2895.672117,3.3539999999999997e-22
2895.672486,1.911e-23
2895.67307,3.8060000000000002e-25
2895.675675,8.843e-26
2895.679446,9.998000000000001e-26
2895.687169,1.0809999999999999e-23
2895.690647,1.132e-22
2895.691632,4.608e-24
2895.693231,3.155e-22
2895.698101,8.751000000000001e-26
2895.701392,1.09e-22
2895.720762,9.010000000000001e-26
2895.722764,5.81e-24
2895.728481,2.296e-25
2895.733475,7.103e-24
2895.739347,1.039e-23
2895.741664,6.93e-24
2895.744183,5.3e-23
2895.75166,5.137e-23
2895.754804,4.813e-25
2895.767198,1.422e-22
2895.773047,1.2869999999999999e-22
2895.774253,2.026e-21
2895.77721,6.722e-25
2895.77893,1.2480000000000001e-25
2895.78497,1.0019999999999999e-23
2895.793954,4.979000000000001e-25
2895.79973,2.286e-21
2895.807597,3.8199999999999996e-23
2895.823662,3.82e-22
2895.842351,3.62e-23
2895.846255,3.579e-22
2895.850487,3.1950000000000002e-21
2895.861602,3.544e-21
2895.881141,2.792e-23
2895.886766,2.716e-23
2895.889089,4.767e-25
2895.906002,2.211e-23
2895.909374,8.216e-23
2895.911487,1.2490000000000001e-25
2895.913608,1.571e-24
2895.918144,1.045e-23
2895.934585,7.639e-23
2895.94137,2.1129999999999998e-23
2895.942595,5.574e-24
2895.945282,1.5279999999999999e-24
2895.947685,1.307e-22
2895.956006,1.098e-25
2895.958755,1.2569999999999999e-22
2895.964782,3.428e-24
2895.964937,4.355999999999999e-22
2895.985857,1.774e-23
2895.989277,4.0619999999999994e-22
2896.003771,1.044e-25
2896.027274,5.906e-23
2896.027447,4.209e-25
2896.031195,1.0220000000000001e-25
2896.046815,1.4399999999999997e-23
2896.051325,1.4029999999999998e-23
2896.053962,8.125e-24
2896.056866,4.1110000000000003e-25
2896.057721,5.550999999999999e-23
2896.061142,1.482e-23
2896.06164,3.323e-24
2896.06604,6.221e-23
2896.073638,6.024e-23
2896.095912,4.976e-22
2896.09908,5.9880000000000005e-25
2896.117644,3.568e-25
2896.122344,4.614e-22
2896.132009,1.5640000000000002e-25
2896.158417,1.8209999999999998e-24
2896.168817,2.198e-23
2896.169339,5.711e-26
2896.175654,5.132e-25
2896.179819,4.993e-21
2896.181587,5.473e-21
2896.185418,7.828e-24
2896.194413,1.5059999999999999e-22
2896.205842,1.4449999999999998e-22
2896.208518,9.485000000000001e-26
2896.216538,5.6979999999999995e-22
2896.218207,1.3049999999999998e-22
2896.221324,1.084e-22
2896.226995,1.362e-25
2896.227706,1.1929999999999998e-22
2896.228354,4.455e-24
2896.238411,1e-22
2896.24553,5.25e-22
2896.247002,3.32e-23
2896.25267,3.226e-23
2896.254794,1.079e-23
2896.257264,4.603e-25
2896.260828,4.316e-24
2896.287856,1.87e-24
2896.288392,1.039e-23
2896.293197,7.193999999999999e-22
2896.293286,4.755e-25
2896.297627,5.512e-24
2896.299173,5.646e-24
2896.303926,7.549000000000001e-25
2896.325872,1.2149999999999999e-23
2896.326745,6.551999999999999e-22
2896.340834,1.9630000000000002e-25
2896.350632,1.182e-23
2896.358951,5.99e-22
2896.371679,8.6e-22
2896.377501,7.279999999999999e-23
2896.385232,7.041999999999999e-23
2896.426418,7.576999999999999e-22
2896.427575,1.197e-25
2896.430828,1.73e-22
2896.439081,2.0620000000000001e-25
2896.442654,1.6569999999999998e-22
2896.450629,1.428e-24
2896.460684,1.729e-23
2896.462806,6.86e-22
2896.46493,1.6839999999999998e-23
2896.465954,3.827e-23
2896.466027,9.055000000000001e-25
2896.471843,1.0639999999999999e-23
2896.474561,1.124e-25
2896.480789,1.39e-24
2896.488767,1.692e-25
2896.497622,3.636e-23
2896.499593,1.219e-25
2896.50479,9.552e-25
2896.51536,8.832999999999999e-22
2896.52051,8.856e-25
2896.528278,5.461e-26
2896.535854,2.1649999999999998e-23
